CDREDE;DE;CODMUN;MUN;CATEG;TIPOESC;COD_ESC;NOMESC;AL_ALEMAO_DU;AL_ESPANHOL_DU;AL_FRANCES_DU;AL_INGLES_DU;AL_ITALIANO_DU;AL_JAPONES_DU;AL_MANDARIM_DU;TOTAL_AL_DU;AL_ALEMAO_SAB_SEMANA;AL_ESPANHOL_SAB_SEMANA;AL_FRANCES_SAB_SEMANA;AL_INGLES_SAB_SEMANA;AL_ITALIANO_SAB_SEMANA;AL_JAPONES_SAB_SEMANA;AL_MANDARIM_SAB_SEMANA;TOTAL_AL_SAB_SEMANA;AL_ALEMAO_SAB;AL_ESPANHOL_SAB;AL_FRANCES_SAB;AL_INGLES_SAB;AL_ITALIANO_SAB;AL_JAPONES_SAB;AL_MANDARIM_SAB;TOTAL_AL_SAB;CL_ALEMAO_DU;CL_ESPANHOL_DU;CL_FRANCES_DU;CL_INGLES_DU;CL_ITALIANO_DU;CL_JAPONES_DU;CL_MANDARIM_DU;TOTAL_CL_DU;CL_ALEMAO_SAB_SEMANA;CL_ESPANHOL_SAB_SEMANA;CL_FRANCES_SAB_SEMANA;CL_INGLES_SAB_SEMANA;CL_ITALIANO_SAB_SEMANA;CL_JAPONES_SAB_SEMANA;CL_MANDARIM_SAB_SEMANA;TOTAL_CL_SAB_SEMANA;CL_ALEMAO_SAB;CL_ESPANHOL_SAB;CL_FRANCES_SAB;CL_INGLES_SAB;CL_ITALIANO_SAB;CL_JAPONES_SAB;CL_MANDARIM_SAB;TOTAL_CL_SAB;TOTAL_TOTAL_AL;TOTAL_TOTAL_CL
20310;VOTORANTIM;717;VOTORANTIM;2;6;438030;CEL JTO A EE DANIEL VERANO PROFESSOR;4;197;43;84;24;0;0;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;3;3;2;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352;20
20311;PIRAJU;537;PIRAJU;2;6;460382;CEL JTO A EE JOAQUIM GUILHERME MOREIRA PORTO DR;0;374;36;56;0;32;0;498;0;0;0;0;0;0;0;0;0;97;18;29;0;31;0;175;0;16;2;2;0;2;0;22;0;0;0;0;0;0;0;0;0;4;1;1;0;1;0;7;673;29
20403;BRAGANCA PAULISTA;225;BRAGANCA PAULISTA;2;6;458375;CEL JTO A EE ALCINDO BUENO DE ASSIS MINISTRO;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
20404;CAMPINAS OESTE;244;CAMPINAS;2;6;985600;CEL JTO A EE ORLANDO SIGNORELLI;0;100;0;22;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;5
20409;MOGI MIRIM;455;MOGI GUACU;2;6;460217;CEL JTO A EE LUIZ MARTINI;0;102;0;39;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;10
20409;MOGI MIRIM;456;MOGI MIRIM;2;6;985302;CEL JTO A EE MONSENHOR NORA;0;21;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1
20205;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;2;6;460497;CEL JTO A EE JOSE VIEIRA MACEDO PROF;0;215;43;166;0;87;0;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;5;0;5;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511;25
20206;TAUBATE;234;CACAPAVA;2;6;985740;CEL JTO A EE MINISTRO JOSE MOURA RESENDE;0;117;23;24;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;11
20302;AVARE;194;AVARE;2;6;985272;CEL JTO A EE JOAO CRUZ;43;264;75;121;35;48;0;586;0;0;0;0;0;0;0;0;0;70;0;33;0;0;0;103;4;20;5;4;2;2;0;37;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;689;41
20303;BOTUCATU;412;LARANJAL PAULISTA;2;6;458284;CEL JTO A EE LUIZ CAMPACCI;0;151;0;93;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;12
20304;ITAPETININGA;371;ITAPETININGA;2;6;444339;CEL JTO A EE PEIXOTO GOMIDE;0;178;24;94;27;0;0;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;4;1;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;17
20307;SAO ROQUE;653;SAO ROQUE;2;6;443475;CEL JTO A EE HORACIO MANLEY LANE;0;108;0;55;16;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;7
20308;SOROCABA;669;SOROCABA;2;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;86;508;79;74;25;156;0;928;0;0;0;17;0;0;0;17;0;0;12;0;10;0;0;22;6;29;6;6;4;9;0;60;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;2;967;63
20310;VOTORANTIM;252;CAPELA DO ALTO;2;6;458715;CEL JTO A EE PEDRO DIAS DE CAMPOS CEL;0;26;0;19;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;3
20310;VOTORANTIM;682;TAPIRAI;2;6;458922;CEL JTO A EE JOAO ROSA CEL;18;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1
20313;ITARARE;380;ITARARE;2;6;441430;CEL JTO A EE TOME TEIXEIRA;0;0;30;28;0;0;0;58;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;61;4
20407;JUNDIAI;407;JUNDIAI;2;6;985797;CEL JTO A EE MARIA DE LOURDES FRANCA SILVEIRA PROFESSORA;0;99;0;0;11;0;0;110;0;0;0;0;0;0;0;0;0;92;0;34;24;0;0;150;0;9;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;260;15
20408;LIMEIRA;417;LIMEIRA;2;6;985776;CEL JTO A EE CASTELO BRANCO;0;319;0;37;0;0;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;16
20408;LIMEIRA;587;RIO CLARO;2;6;459719;CEL JTO A EE JOAQUIM RIBEIRO;0;38;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;4
20413;SAO JOAO DA BOA VISTA;530;ESPIRITO SANTO DO PINHAL;2;6;460000;CEL JTO A EE LEME CARDEAL;0;74;0;25;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;5
20413;SAO JOAO DA BOA VISTA;680;TAMBAU;2;6;460205;CEL JTO A EE DONIZETTI TAVARES DE LIMA PE;0;19;0;33;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;3
20415;SUMARE;671;SUMARE;2;6;985727;CEL JTO A EE JAYME DE BARROS CAMARA DOM;0;489;0;0;0;0;0;489;0;0;0;0;0;0;0;0;0;183;0;39;0;0;0;222;0;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;8;711;30
20415;SUMARE;748;HORTOLANDIA;2;6;459112;CEL JTO A EE LIOMAR FREITAS CAMARA PROFA;0;221;0;46;0;0;0;267;0;0;0;0;0;0;0;0;0;112;0;36;0;0;0;148;0;11;0;3;0;0;0;14;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;6;415;20
20419;CAPIVARI;253;CAPIVARI;2;6;458582;CEL JTO A EE FABIANO JOSE MOREIRA CAMARGO PADRE;0;56;0;75;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;7
20419;CAPIVARI;588;RIO DAS PEDRAS;2;6;458612;CEL JTO A EE MARIA JOSE DE AGUIAR ZEPPELINI PROFA;0;60;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;3
20502;BARRETOS;204;BARRETOS;2;6;433559;CEL JTO A EE ANTONIO OLYMPIO DOUTOR;0;0;0;0;0;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1
20504;FRANCA;280;CRISTAIS PAULISTA;2;6;6271;CEL JTO A EE JOAO DE FARIA;0;197;0;24;0;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;9
20504;FRANCA;310;FRANCA;2;6;458831;CEL JTO A EE SUDARIO FERREIRA;0;222;0;32;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;12
20504;FRANCA;310;FRANCA;2;6;499500;CEL JTO A EE ANA MARIA JUNQUEIRA;0;46;0;0;0;30;0;76;0;0;0;0;0;0;0;0;0;143;0;35;0;0;0;178;0;5;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;6;254;12
20504;FRANCA;385;ITIRAPUA;2;6;458892;CEL JTO A EE HENRIQUE LESPINASSE PROF;0;61;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;4
20506;JABOTICABAL;210;BEBEDOURO;2;6;433548;CEL JTO A EE PARAISO CAVALCANTI DOUTOR;0;86;0;48;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;6
20506;JABOTICABAL;461;MONTE ALTO;2;6;459574;CEL JTO A EE LUIZ ZACHARIAS DE LIMA DR;0;13;0;0;0;0;24;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;2
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;2;6;460461;CEL JTO A EE WALTER FERREIRA PROF;0;57;0;29;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;4
20511;TAQUARITINGA;375;ITAPOLIS;2;6;985338;CEL JTO A EE ANTONIO MORAES BARROS DR;0;59;0;33;37;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;6
20512;SERTAOZINHO;294;DUMONT;2;6;459264;CEL JTO A EE NESTOR GOMES DE ARAUJO PROF;0;41;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;3
20604;LINS;419;LINS;2;6;449106;CEL JTO A EE FERNANDO COSTA;0;82;17;27;0;0;0;126;0;0;0;0;0;0;0;0;0;69;16;34;0;0;0;119;0;5;2;1;0;0;0;8;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;5;245;13
20702;FERNANDOPOLIS;791;OUROESTE;2;6;458806;CEL JTO A EE SANSARA SINGH FILHO PROF;0;96;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;5
20703;JALES;396;JALES;2;6;985715;CEL JTO A EE DOM ARTUR HORSTHUIS;0;127;17;34;32;0;0;210;0;0;0;0;0;0;0;0;0;121;17;35;13;0;0;186;0;10;1;1;3;0;0;15;0;0;0;0;0;0;0;0;0;4;1;1;1;0;0;7;396;22
20704;JOSE BONIFACIO;405;JOSE BONIFACIO;2;6;985363;CEL JTO A EE SEVERINO REINO;0;261;0;76;0;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;3;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337;16
20710;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;2;6;985405;CEL JTO A EE MONSENHOR GONCALVES;0;341;95;90;64;0;0;590;0;0;0;0;0;0;0;0;0;192;17;31;10;0;0;250;0;17;6;3;3;0;0;29;0;0;0;0;0;0;0;0;0;6;1;1;1;0;0;9;840;38
20904;PRESIDENTE PRUDENTE;440;MARTINOPOLIS;2;6;460485;CEL JTO A EE JOAO GOMES MARTINS CORONEL;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1
20908;SANTO ANASTACIO;625;SANTO ANASTACIO;2;6;4989;CEL JTO A EE PROFA ALICE MACIEL SANCHES;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;2;6;459948;CEL JTO A EE ARTHUR RIBEIRO;0;40;0;0;0;0;0;40;0;0;0;32;0;0;0;32;0;0;0;24;0;0;0;24;0;2;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;96;4
21001;ASSIS;501;PALMITAL;2;6;341010;CEL JTO A EE ADALGISA CAVEZZALE DE CAMPOS PROFA;5;110;0;0;38;0;0;153;0;0;0;0;0;0;0;0;6;23;37;0;19;0;0;85;1;4;0;0;1;0;0;6;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;4;238;10
21003;MARILIA;438;MARILIA;2;6;985508;CEL JTO A EE MONSENHOR BICUDO;0;106;0;24;12;48;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;3;3;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;16
21101;MIRACATU;448;MIRACATU;2;6;459781;CEL JTO A EE ARMANDO GONCALVES PROF;0;250;0;27;0;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;8
20310;VOTORANTIM;602;SALTO DE PIRAPORA;2;6;458855;CEL JTO A EE BENEDICTO RODRIGUES PROF;0;174;0;46;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;2;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;11
20403;BRAGANCA PAULISTA;190;ATIBAIA;2;6;458326;CEL JTO A EE FRANCISCO DE AGUIAR PECANHA;0;36;0;9;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;4
20413;SAO JOAO DA BOA VISTA;453;MOCOCA;2;6;460011;CEL JTO A EE JUSTINO GOMES DE CASTRO MAESTRO;0;55;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;3
20415;SUMARE;748;HORTOLANDIA;2;6;446828;CEL JTO A EE HEDY MADALENA BOCCHI PROFESSORA;0;114;0;37;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;8
20501;ARARAQUARA;166;AMERICO BRASILIENSE;2;6;458173;CEL JTO A EE DINORA MARCONDES GOMES PROFA;0;76;0;48;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;8
20501;ARARAQUARA;181;ARARAQUARA;2;6;462020;CEL JTO A MARIA ISABEL RODRIGUES ORSO PROFA;4;91;0;33;82;0;0;210;0;0;0;0;0;0;0;0;9;66;16;32;0;0;0;123;1;7;0;1;6;0;0;15;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;6;333;21
20502;BARRETOS;322;GUAIRA;2;6;458193;CEL JTO A EE ENOCH GARCIA LEAL;0;94;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;5
20502;BARRETOS;487;OLIMPIA;2;6;433561;CEL JTO A EE ANTONIO AUGUSTO REIS NEVES DOUTOR;0;329;61;53;64;0;0;507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;2;3;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;23
20504;FRANCA;310;FRANCA;2;6;458958;CEL JTO A EE PROFA MARIA CINTRA NUNES ROCHA  DONA BRANCA;0;34;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;29;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;63;4
20504;FRANCA;310;FRANCA;2;6;985818;CEL JTO A EE TORQUATO CALEIRO;0;276;55;73;11;31;0;446;0;0;0;0;0;0;0;0;0;435;0;39;18;0;0;492;0;14;3;3;1;1;0;22;0;0;0;0;0;0;0;0;0;14;0;2;1;0;0;17;938;39
20506;JABOTICABAL;334;GUARIBA;2;6;459562;CEL JTO A EE JOSE PACIFICO;0;104;0;23;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;5
20509;SAO CARLOS;341;IBATE;2;6;460266;CEL JTO A EE EDESIO CASTANHO;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1
20511;TAQUARITINGA;344;IBITINGA;2;6;459100;CEL JTO A EE IRACEMA DE OLIVEIRA CARLOS;0;135;0;57;39;0;0;231;0;0;0;0;0;0;0;0;0;83;0;19;28;0;0;130;0;6;0;3;2;0;0;11;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;361;16
20511;TAQUARITINGA;684;TAQUARITINGA;2;6;985545;CEL JTO A EE CARMELA MORANO PREVIDELLI PROFA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;0;51;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;9;250;9
20512;SERTAOZINHO;550;PONTAL;2;6;459173;CEL JTO A EE JOSEPHA CASTRO PROFA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;44;2
20602;JAU;348;IGARACU DO TIETE;2;6;985831;CEL JTO A EE JOSE CONTI;0;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;119;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;134;5
20701;CATANDUVA;483;NOVO HORIZONTE;2;6;458788;CEL JTO A EE MARIO FLORENCE PROFESSOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;27;1
20704;JOSE BONIFACIO;451;MIRASSOL;2;6;985375;CEL JTO A EE GENARO DOMARCO;0;188;0;56;67;0;0;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;4;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;14
20711;VOTUPORANGA;718;VOTUPORANGA;2;6;985739;CEL JTO A EE JOSE MANOEL LOBO DR;0;99;50;64;0;0;0;213;0;0;0;0;0;0;0;0;0;81;0;58;0;0;0;139;0;4;2;2;0;0;0;8;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;5;352;13
20802;ARACATUBA;177;ARACATUBA;2;6;985417;CEL JTO A EE MANOEL BENTO DA CRUZ;0;338;46;106;11;0;0;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4;5;1;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501;27
20804;PENAPOLIS;521;PENAPOLIS;2;6;460242;CEL JTO A EE ADELINO PETERS;0;202;0;60;0;113;0;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;5;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;17
20901;ADAMANTINA;494;OSVALDO CRUZ;2;6;985430;CEL JTO A EE OSVALDO MARTINS;0;39;0;7;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;4
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;2;6;985442;CEL JTO A EE MONSENHOR SARRION;0;187;25;24;0;17;0;253;0;0;0;0;0;0;0;0;0;91;20;0;12;13;0;136;0;9;2;1;0;1;0;13;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;6;389;19
20909;MIRANTE DO PARANAPANEMA;450;MIRANTE DO PARANAPANEMA;2;6;459859;CEL JTO A EE JOSE QUIRINO CAVALCANTE;0;101;0;31;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;7
21001;ASSIS;189;ASSIS;2;6;428760;CEL JTO A EE PROF CARLOS ALBERTO DE OLIVEIRA;22;267;21;35;35;34;0;414;0;0;0;0;0;0;0;0;5;142;33;43;39;37;0;299;1;14;2;2;2;2;0;23;0;0;0;0;0;0;0;0;1;6;1;2;2;1;0;13;713;36
21001;ASSIS;436;MARACAI;2;6;985485;CEL JTO A EE MARIA APARECIDA GALHARINI DOS SANTOS PROFA;0;63;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;3
21006;TUPA;697;TUPA;2;6;985512;CEL JTO A EE INDIA VANUIRE;0;25;0;0;61;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;3;0;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;94;8
20410;PIRACICABA;535;PIRACICABA;2;6;460357;CEL JTO A EE ELIAS DE MELLO AYRES PROFESSOR;0;210;0;92;0;0;0;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;4;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;14
20411;PIRASSUNUNGA;182;ARARAS;2;6;460424;CEL JTO A EE IGNACIO ZURITA JUNIOR;0;41;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;2
20413;SAO JOAO DA BOA VISTA;152;AGUAI;2;6;459902;CEL JTO A EE GERALDO LOURENCO PADRE;0;80;0;29;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;6
20413;SAO JOAO DA BOA VISTA;646;SAO JOSE DO RIO PARDO;2;6;460148;CEL JTO A EE EUCLIDES DA CUNHA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
20413;SAO JOAO DA BOA VISTA;711;VARGEM GRANDE DO SUL;2;6;459872;CEL JTO A EE BENJAMIN BASTOS;0;99;0;28;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;5
20415;SUMARE;513;PAULINIA;2;6;459124;CEL JTO A EE PORPHYRIO DA PAZ GENERAL;0;147;0;0;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;6
20419;CAPIVARI;353;INDAIATUBA;2;6;458703;CEL JTO A EE JARDIM MORADA DO SOL;0;86;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;5
20501;ARARAQUARA;181;ARARAQUARA;2;6;985314;CEL JTO A EE JOAO MANOEL DO AMARAL;12;417;33;129;15;0;0;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;2;5;2;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;31
20501;ARARAQUARA;441;MATAO;2;6;447341;CEL JTO A EE HENRIQUE MORATO PROF;0;274;21;112;44;0;0;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;4;3;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;27
20504;FRANCA;310;FRANCA;2;6;498981;CEL JTO A EE PROF HELIO PALERMO;0;152;0;9;0;75;0;236;0;0;0;0;0;0;0;0;0;56;0;20;0;0;0;76;0;8;0;1;0;3;0;12;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;312;15
20504;FRANCA;310;FRANCA;2;6;499511;CEL JTO A EE PEDRO NUNES DA ROCHA PROF;0;14;14;18;0;0;0;46;0;0;0;0;0;0;0;0;0;186;0;31;0;0;0;217;0;1;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;10;263;14
